"site_code","plot_id","treatment_code","location_within_plot","subplot","date","year","collector","cover_type","cover_category","cover_amount"
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","Ambrosia_cover","plot characteristic",0.45
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.75
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","Bromus_rubens","annual",0.005
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","Crassula_connata","annual",0.001
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","Eriophyllum_lanosum","annual",0.003
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","green","plot characteristic",0.21
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","Larrea_base","plot characteristic",0.03
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","Larrea_cover","plot characteristic",0.8
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","Linanthus_bigelovii","annual",0.02
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","Logfia_arizonica","annual",0.06
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","Lotus_salsuginosus","annual",0.01
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","Plantago_patagonica","annual",0.01
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.05
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","soil_crusts","plot characteristic",0.04
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","total_shrub_cover","plot characteristic",1
"MCN","18","C1","P","2",2017-03-23,2017,"DS, SW","Vulpia_octoflora","annual",0.01
"MCN","20","NP","IP","1",2017-03-23,2017,"DS, SW","Ambrosia_cover","plot characteristic",0.005
"MCN","20","NP","IP","1",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.04
"MCN","20","NP","IP","1",2017-03-23,2017,"DS, SW","green","plot characteristic",0.96
"MCN","20","NP","IP","1",2017-03-23,2017,"DS, SW","Pectocarya_heterocarpa","annual",0.005
"MCN","20","NP","IP","1",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCN","20","NP","IP","1",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.96
"MCN","20","NP","IP","1",2017-03-23,2017,"DS, SW","total_shrub_cover","plot characteristic",0.005
"MCN","20","NP","IP","2",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.03
"MCN","20","NP","IP","2",2017-03-23,2017,"DS, SW","Crassula_connata","annual",0.004
"MCN","20","NP","IP","2",2017-03-23,2017,"DS, SW","green","plot characteristic",0.97
"MCN","20","NP","IP","2",2017-03-23,2017,"DS, SW","Logfia_arizonica","annual",0.04
"MCN","20","NP","IP","2",2017-03-23,2017,"DS, SW","Pectocarya_heterocarpa","annual",0.01
"MCN","20","NP","IP","2",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCN","20","NP","IP","2",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.96
"MCN","20","NP","P","1",2017-03-23,2017,"DS, SW","Amsinckia_tessellata","annual",0.01
"MCN","20","NP","P","1",2017-03-23,2017,"DS, SW","Bowlesia_incana","annual",0.3
"MCN","20","NP","P","1",2017-03-23,2017,"DS, SW","Bromus_rubens","annual",0.3
"MCN","20","NP","P","1",2017-03-23,2017,"DS, SW","Caulanthus_lasiophyllus","annual",0.01
"MCN","20","NP","P","1",2017-03-23,2017,"DS, SW","Eucrypta_chrysanthemifolia","annual",0.06
"MCN","20","NP","P","1",2017-03-23,2017,"DS, SW","green","plot characteristic",1
"MCN","20","NP","P","1",2017-03-23,2017,"DS, SW","Larrea_base","plot characteristic",0.03
"MCN","20","NP","P","1",2017-03-23,2017,"DS, SW","Larrea_cover","plot characteristic",0.85
"MCN","20","NP","P","1",2017-03-23,2017,"DS, SW","Oncosiphon_piluliferum","annual",0.005
"MCN","20","NP","P","1",2017-03-23,2017,"DS, SW","Pholistoma_auritum","annual",0.1
"MCN","20","NP","P","1",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCN","20","NP","P","1",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.55
"MCN","20","NP","P","1",2017-03-23,2017,"DS, SW","total_shrub_cover","plot characteristic",0.85
"MCN","20","NP","P","2",2017-03-23,2017,"DS, SW","Ambrosia_base","plot characteristic",0.001
"MCN","20","NP","P","2",2017-03-23,2017,"DS, SW","Ambrosia_cover","plot characteristic",0.002
"MCN","20","NP","P","2",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.53
"MCN","20","NP","P","2",2017-03-23,2017,"DS, SW","Eriastrum_diffusum","annual",0.005
"MCN","20","NP","P","2",2017-03-23,2017,"DS, SW","green","plot characteristic",0.47
"MCN","20","NP","P","2",2017-03-23,2017,"DS, SW","Logfia_arizonica","annual",0.005
"MCN","20","NP","P","2",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.01
"MCN","20","NP","P","2",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCN","20","NP","P","2",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.45
"MCN","20","NP","P","2",2017-03-23,2017,"DS, SW","total_shrub_cover","plot characteristic",0.002
"MCS","21","NP","IP","1",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.058
"MCS","21","NP","IP","1",2017-03-23,2017,"DS, SW","green","plot characteristic",0.94
"MCS","21","NP","IP","1",2017-03-23,2017,"DS, SW","Pectocarya_heterocarpa","annual",0.03
"MCS","21","NP","IP","1",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.003
"MCS","21","NP","IP","1",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","21","NP","IP","1",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.94
"MCS","21","NP","IP","1",2017-03-23,2017,"DS, SW","soil_crusts","plot characteristic",0.002
"MCS","21","NP","IP","2",2017-03-23,2017,"DS, SW","Amsinckia_tessellata","annual",0.005
"MCS","21","NP","IP","2",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.119
"MCS","21","NP","IP","2",2017-03-23,2017,"DS, SW","green","plot characteristic",0.88
"MCS","21","NP","IP","2",2017-03-23,2017,"DS, SW","Pectocarya_heterocarpa","annual",0.03
"MCS","21","NP","IP","2",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.005
"MCS","21","NP","IP","2",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","21","NP","IP","2",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.88
"MCS","21","NP","IP","2",2017-03-23,2017,"DS, SW","soil_crusts","plot characteristic",0.001
"MCS","21","NP","P","1",2017-03-23,2017,"DS, SW","Amsinckia_tessellata","annual",0.1
"MCS","21","NP","P","1",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.1
"MCS","21","NP","P","1",2017-03-23,2017,"DS, SW","Caulanthus_lasiophyllus","annual",0.15
"MCS","21","NP","P","1",2017-03-23,2017,"DS, SW","green","plot characteristic",0.9
"MCS","21","NP","P","1",2017-03-23,2017,"DS, SW","Larrea_base","plot characteristic",0.05
"MCS","21","NP","P","1",2017-03-23,2017,"DS, SW","Larrea_cover","plot characteristic",0.82
"MCS","21","NP","P","1",2017-03-23,2017,"DS, SW","Pectocarya_platycarpa","annual",0.01
"MCS","21","NP","P","1",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.05
"MCS","21","NP","P","1",2017-03-23,2017,"DS, SW","Physaria_gordonii","annual",0.005
"MCS","21","NP","P","1",2017-03-23,2017,"DS, SW","Plantago_ovata","annual",0.01
"MCS","21","NP","P","1",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","21","NP","P","1",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.85
"MCS","21","NP","P","1",2017-03-23,2017,"DS, SW","total_shrub_cover","plot characteristic",0.82
"MCS","21","NP","P","2",2017-03-23,2017,"DS, SW","Amsinckia_tessellata","annual",0.05
"MCS","21","NP","P","2",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.16
"MCS","21","NP","P","2",2017-03-23,2017,"DS, SW","Caulanthus_lasiophyllus","annual",0.02
"MCS","21","NP","P","2",2017-03-23,2017,"DS, SW","green","plot characteristic",0.84
"MCS","21","NP","P","2",2017-03-23,2017,"DS, SW","Larrea_base","plot characteristic",0.04
"MCS","21","NP","P","2",2017-03-23,2017,"DS, SW","Larrea_cover","plot characteristic",0.9
"MCS","21","NP","P","2",2017-03-23,2017,"DS, SW","Pectocarya_heterocarpa","annual",0.02
"MCS","21","NP","P","2",2017-03-23,2017,"DS, SW","Pectocarya_platycarpa","annual",0.01
"MCS","21","NP","P","2",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.05
"MCS","21","NP","P","2",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","21","NP","P","2",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.8
"MCS","21","NP","P","2",2017-03-23,2017,"DS, SW","total_shrub_cover","plot characteristic",0.9
"MCS","22","N","IP","1",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.747
"MCS","22","N","IP","1",2017-03-23,2017,"DS, SW","Caulanthus_lasiophyllus","annual",0.001
"MCS","22","N","IP","1",2017-03-23,2017,"DS, SW","Erodium_cicutarium","annual",0.005
"MCS","22","N","IP","1",2017-03-23,2017,"DS, SW","green","plot characteristic",0.25
"MCS","22","N","IP","1",2017-03-23,2017,"DS, SW","Logfia_arizonica","annual",0.007
"MCS","22","N","IP","1",2017-03-23,2017,"DS, SW","Lotus_humistratus","annual",0.003
"MCS","22","N","IP","1",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.06
"MCS","22","N","IP","1",2017-03-23,2017,"DS, SW","Physaria_gordonii","annual",0.01
"MCS","22","N","IP","1",2017-03-23,2017,"DS, SW","Plantago_ovata","annual",0.02
"MCS","22","N","IP","1",2017-03-23,2017,"DS, SW","Plantago_patagonica","annual",0.002
"MCS","22","N","IP","1",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","22","N","IP","1",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.2
"MCS","22","N","IP","1",2017-03-23,2017,"DS, SW","soil_crusts","plot characteristic",0.003
"MCS","22","N","IP","2",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.727
"MCS","22","N","IP","2",2017-03-23,2017,"DS, SW","Caulanthus_lasiophyllus","annual",0.02
"MCS","22","N","IP","2",2017-03-23,2017,"DS, SW","green","plot characteristic",0.27
"MCS","22","N","IP","2",2017-03-23,2017,"DS, SW","Lepidium_lasiocarpum","annual",0.005
"MCS","22","N","IP","2",2017-03-23,2017,"DS, SW","Logfia_arizonica","annual",0.001
"MCS","22","N","IP","2",2017-03-23,2017,"DS, SW","Pectocarya_platycarpa","annual",0.003
"MCS","22","N","IP","2",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.06
"MCS","22","N","IP","2",2017-03-23,2017,"DS, SW","Plantago_ovata","annual",0.03
"MCS","22","N","IP","2",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","22","N","IP","2",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.25
"MCS","22","N","IP","2",2017-03-23,2017,"DS, SW","soil_crusts","plot characteristic",0.003
"MCS","22","N","P","1",2017-03-23,2017,"DS, SW","Amsinckia_tessellata","annual",0.01
"MCS","22","N","P","1",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.14
"MCS","22","N","P","1",2017-03-23,2017,"DS, SW","Caulanthus_lasiophyllus","annual",0.07
"MCS","22","N","P","1",2017-03-23,2017,"DS, SW","green","plot characteristic",0.86
"MCS","22","N","P","1",2017-03-23,2017,"DS, SW","Larrea_base","plot characteristic",0.02
"MCS","22","N","P","1",2017-03-23,2017,"DS, SW","Larrea_cover","plot characteristic",0.95
"MCS","22","N","P","1",2017-03-23,2017,"DS, SW","Pectocarya_platycarpa","annual",0.005
"MCS","22","N","P","1",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.02
"MCS","22","N","P","1",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","22","N","P","1",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.82
"MCS","22","N","P","1",2017-03-23,2017,"DS, SW","total_shrub_cover","plot characteristic",0.95
"MCS","22","N","P","2",2017-03-23,2017,"DS, SW","Amsinckia_tessellata","annual",0.05
"MCS","22","N","P","2",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.13
"MCS","22","N","P","2",2017-03-23,2017,"DS, SW","Bromus_rubens","annual",0.01
"MCS","22","N","P","2",2017-03-23,2017,"DS, SW","Caulanthus_lasiophyllus","annual",0.01
"MCS","22","N","P","2",2017-03-23,2017,"DS, SW","Eucrypta_chrysanthemifolia","annual",0.07
"MCS","22","N","P","2",2017-03-23,2017,"DS, SW","green","plot characteristic",0.87
"MCS","22","N","P","2",2017-03-23,2017,"DS, SW","Larrea_base","plot characteristic",0.03
"MCS","22","N","P","2",2017-03-23,2017,"DS, SW","Larrea_cover","plot characteristic",0.95
"MCS","22","N","P","2",2017-03-23,2017,"DS, SW","Pectocarya_platycarpa","annual",0.002
"MCS","22","N","P","2",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.01
"MCS","22","N","P","2",2017-03-23,2017,"DS, SW","Plantago_ovata","annual",0.003
"MCS","22","N","P","2",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","22","N","P","2",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.85
"MCS","22","N","P","2",2017-03-23,2017,"DS, SW","total_shrub_cover","plot characteristic",0.95
"MCS","23","P","IP","1",2017-03-23,2017,"DS, SW","Ambrosia_base","plot characteristic",0.001
"MCS","23","P","IP","1",2017-03-23,2017,"DS, SW","Ambrosia_cover","plot characteristic",0.001
"MCS","23","P","IP","1",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.67
"MCS","23","P","IP","1",2017-03-23,2017,"DS, SW","Caulanthus_lasiophyllus","annual",0.01
"MCS","23","P","IP","1",2017-03-23,2017,"DS, SW","green","plot characteristic",0.32
"MCS","23","P","IP","1",2017-03-23,2017,"DS, SW","Lepidium_lasiocarpum","annual",0.003
"MCS","23","P","IP","1",2017-03-23,2017,"DS, SW","Logfia_arizonica","annual",0.003
"MCS","23","P","IP","1",2017-03-23,2017,"DS, SW","Pectocarya_platycarpa","annual",0.02
"MCS","23","P","IP","1",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.13
"MCS","23","P","IP","1",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","23","P","IP","1",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.18
"MCS","23","P","IP","1",2017-03-23,2017,"DS, SW","soil_crusts","plot characteristic",0.01
"MCS","23","P","IP","1",2017-03-23,2017,"DS, SW","total_shrub_cover","plot characteristic",0.001
"MCS","23","P","IP","1",2017-03-23,2017,"DS, SW","Vulpia_octoflora","annual",0.004
"MCS","23","P","IP","2",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.77
"MCS","23","P","IP","2",2017-03-23,2017,"DS, SW","Caulanthus_lasiophyllus","annual",0.002
"MCS","23","P","IP","2",2017-03-23,2017,"DS, SW","green","plot characteristic",0.22
"MCS","23","P","IP","2",2017-03-23,2017,"DS, SW","Logfia_arizonica","annual",0.003
"MCS","23","P","IP","2",2017-03-23,2017,"DS, SW","Lotus_humistratus","annual",0.003
"MCS","23","P","IP","2",2017-03-23,2017,"DS, SW","Pectocarya_heterocarpa","annual",0.02
"MCS","23","P","IP","2",2017-03-23,2017,"DS, SW","Pectocarya_platycarpa","annual",0.005
"MCS","23","P","IP","2",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.03
"MCS","23","P","IP","2",2017-03-23,2017,"DS, SW","Plantago_patagonica","annual",0.001
"MCS","23","P","IP","2",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","23","P","IP","2",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.17
"MCS","23","P","IP","2",2017-03-23,2017,"DS, SW","soil_crusts","plot characteristic",0.01
"MCS","23","P","P","1",2017-03-23,2017,"DS, SW","Amsinckia_tessellata","annual",0.08
"MCS","23","P","P","1",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.08
"MCS","23","P","P","1",2017-03-23,2017,"DS, SW","Caulanthus_lasiophyllus","annual",0.17
"MCS","23","P","P","1",2017-03-23,2017,"DS, SW","green","plot characteristic",0.92
"MCS","23","P","P","1",2017-03-23,2017,"DS, SW","Larrea_base","plot characteristic",0.02
"MCS","23","P","P","1",2017-03-23,2017,"DS, SW","Larrea_cover","plot characteristic",0.8
"MCS","23","P","P","1",2017-03-23,2017,"DS, SW","Lupinus_sparsiflorus","annual",0.002
"MCS","23","P","P","1",2017-03-23,2017,"DS, SW","Pectocarya_platycarpa","annual",0.01
"MCS","23","P","P","1",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.02
"MCS","23","P","P","1",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","23","P","P","1",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.9
"MCS","23","P","P","1",2017-03-23,2017,"DS, SW","total_shrub_cover","plot characteristic",0.8
"MCS","23","P","P","1",2017-03-23,2017,"DS, SW","Vulpia_octoflora","annual",0.004
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","Amsinckia_tessellata","annual",0.15
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.06
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","Bromus_rubens","annual",0.001
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","Caulanthus_lasiophyllus","annual",0.04
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","green","plot characteristic",0.94
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","Larrea_base","plot characteristic",0.04
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","Larrea_cover","plot characteristic",0.85
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","Lepidium_lasiocarpum","annual",0.01
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","Pectocarya_heterocarpa","annual",0.002
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","Pectocarya_platycarpa","annual",0.01
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.12
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","Physaria_gordonii","annual",0.01
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.9
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","total_shrub_cover","plot characteristic",0.85
"MCS","23","P","P","2",2017-03-23,2017,"DS, SW","Vulpia_octoflora","annual",0.002
"MCS","24","C1","IP","1",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.468
"MCS","24","C1","IP","1",2017-03-23,2017,"DS, SW","green","plot characteristic",0.53
"MCS","24","C1","IP","1",2017-03-23,2017,"DS, SW","Lepidium_lasiocarpum","annual",0.01
"MCS","24","C1","IP","1",2017-03-23,2017,"DS, SW","Lotus_humistratus","annual",0.001
"MCS","24","C1","IP","1",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.18
"MCS","24","C1","IP","1",2017-03-23,2017,"DS, SW","Plantago_ovata","annual",0.003
"MCS","24","C1","IP","1",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","24","C1","IP","1",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.35
"MCS","24","C1","IP","1",2017-03-23,2017,"DS, SW","soil_crusts","plot characteristic",0.002
"MCS","24","C1","IP","2",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.35
"MCS","24","C1","IP","2",2017-03-23,2017,"DS, SW","Erodium_cicutarium","annual",0.03
"MCS","24","C1","IP","2",2017-03-23,2017,"DS, SW","green","plot characteristic",0.65
"MCS","24","C1","IP","2",2017-03-23,2017,"DS, SW","Lepidium_lasiocarpum","annual",0.11
"MCS","24","C1","IP","2",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.06
"MCS","24","C1","IP","2",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","24","C1","IP","2",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.6
"MCS","24","C1","P","1",2017-03-23,2017,"DS, SW","Ambrosia_cover","plot characteristic",0.05
"MCS","24","C1","P","1",2017-03-23,2017,"DS, SW","Amsinckia_tessellata","annual",0.1
"MCS","24","C1","P","1",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.04
"MCS","24","C1","P","1",2017-03-23,2017,"DS, SW","Bromus_rubens","annual",0.02
"MCS","24","C1","P","1",2017-03-23,2017,"DS, SW","Caulanthus_lasiophyllus","annual",0.14
"MCS","24","C1","P","1",2017-03-23,2017,"DS, SW","Eucrypta_chrysanthemifolia","annual",0.11
"MCS","24","C1","P","1",2017-03-23,2017,"DS, SW","green","plot characteristic",0.96
"MCS","24","C1","P","1",2017-03-23,2017,"DS, SW","Larrea_base","plot characteristic",0.03
"MCS","24","C1","P","1",2017-03-23,2017,"DS, SW","Larrea_cover","plot characteristic",0.93
"MCS","24","C1","P","1",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","24","C1","P","1",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.93
"MCS","24","C1","P","1",2017-03-23,2017,"DS, SW","total_shrub_cover","plot characteristic",0.97
"MCS","24","C1","P","1",2017-03-23,2017,"DS, SW","Vulpia_octoflora","annual",0.001
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","Ambrosia_cover","plot characteristic",0.04
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","Amsinckia_tessellata","annual",0.002
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","bare_ground","plot characteristic",0.128
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","Caulanthus_lasiophyllus","annual",0.01
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","Crassula_connata","annual",0.004
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","Eucrypta_chrysanthemifolia","annual",0.03
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","green","plot characteristic",0.87
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","Larrea_base","plot characteristic",0.02
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","Larrea_cover","plot characteristic",1
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","Lepidium_lasiocarpum","annual",0.005
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","Logfia_arizonica","annual",0.02
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","Lotus_humistratus","annual",0.005
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","Lupinus_sparsiflorus","annual",0.003
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","Pectocarya_recurvata","annual",0.04
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","sampled","record_keeping",1
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","Schismus_arabicus","annual",0.82
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","soil_crusts","plot characteristic",0.002
"MCS","24","C1","P","2",2017-03-23,2017,"DS, SW","total_shrub_cover","plot characteristic",1
"SME","26","N","IP","1",2017-03-10,2017,"DS, SW","bare_ground","plot characteristic",0.73
"SME","26","N","IP","1",2017-03-10,2017,"DS, SW","green","plot characteristic",0.27
"SME","26","N","IP","1",2017-03-10,2017,"DS, SW","Larrea_cover","plot characteristic",0.05
"SME","26","N","IP","1",2017-03-10,2017,"DS, SW","Logfia_arizonica","annual",0.1
"SME","26","N","IP","1",2017-03-10,2017,"DS, SW","Pectocarya_recurvata","annual",0.1
"SME","26","N","IP","1",2017-03-10,2017,"DS, SW","Salsola_tragus","annual",0.003
"SME","26","N","IP","1",2017-03-10,2017,"DS, SW","sampled","record_keeping",1
"SME","26","N","IP","1",2017-03-10,2017,"DS, SW","Schismus_arabicus","annual",0.1
"SME","26","N","IP","1",2017-03-10,2017,"DS, SW","Sonchus_oleraceus","annual",0.003
"SME","26","N","IP","1",2017-03-10,2017,"DS, SW","total_shrub_cover","plot characteristic",0.05
"SME","26","N","IP","1",2017-03-10,2017,"DS, SW","Vulpia_octoflora","annual",0.006
"SME","26","N","IP","2",2017-03-10,2017,"DS, SW","bare_ground","plot characteristic",0.55
"SME","26","N","IP","2",2017-03-10,2017,"DS, SW","green","plot characteristic",0.45
"SME","26","N","IP","2",2017-03-10,2017,"DS, SW","Logfia_arizonica","annual",0.11
"SME","26","N","IP","2",2017-03-10,2017,"DS, SW","Oncosiphon_piluliferum","annual",0.005
"SME","26","N","IP","2",2017-03-10,2017,"DS, SW","Pectocarya_platycarpa","annual",0.03
"SME","26","N","IP","2",2017-03-10,2017,"DS, SW","Pectocarya_recurvata","annual",0.2
"SME","26","N","IP","2",2017-03-10,2017,"DS, SW","sampled","record_keeping",1
"SME","26","N","IP","2",2017-03-10,2017,"DS, SW","Schismus_arabicus","annual",0.12
"SME","26","N","P","1",2017-03-10,2017,"DS, SW","bare_ground","plot characteristic",0.79
"SME","26","N","P","1",2017-03-10,2017,"DS, SW","green","plot characteristic",0.21
"SME","26","N","P","1",2017-03-10,2017,"DS, SW","Larrea_base","plot characteristic",0.01
"SME","26","N","P","1",2017-03-10,2017,"DS, SW","Larrea_cover","plot characteristic",0.9
"SME","26","N","P","1",2017-03-10,2017,"DS, SW","Logfia_arizonica","annual",0.07
"SME","26","N","P","1",2017-03-10,2017,"DS, SW","Oncosiphon_piluliferum","annual",0.01
"SME","26","N","P","1",2017-03-10,2017,"DS, SW","Pectocarya_platycarpa","annual",0.01
"SME","26","N","P","1",2017-03-10,2017,"DS, SW","Pectocarya_recurvata","annual",0.04
"SME","26","N","P","1",2017-03-10,2017,"DS, SW","sampled","record_keeping",1
"SME","26","N","P","1",2017-03-10,2017,"DS, SW","Schismus_arabicus","annual",0.16
"SME","26","N","P","1",2017-03-10,2017,"DS, SW","total_shrub_cover","plot characteristic",0.9
"SME","26","N","P","2",2017-03-10,2017,"DS, SW","Ambrosia_base","plot characteristic",0.01
"SME","26","N","P","2",2017-03-10,2017,"DS, SW","Ambrosia_cover","plot characteristic",0.3
"SME","26","N","P","2",2017-03-10,2017,"DS, SW","bare_ground","plot characteristic",0.9
"SME","26","N","P","2",2017-03-10,2017,"DS, SW","Caulanthus_lasiophyllus","annual",0.001
"SME","26","N","P","2",2017-03-10,2017,"DS, SW","green","plot characteristic",0.1
"SME","26","N","P","2",2017-03-10,2017,"DS, SW","Larrea_base","plot characteristic",0.06
"SME","26","N","P","2",2017-03-10,2017,"DS, SW","Larrea_cover","plot characteristic",1
"SME","26","N","P","2",2017-03-10,2017,"DS, SW","Logfia_arizonica","annual",0.02
"SME","26","N","P","2",2017-03-10,2017,"DS, SW","Pectocarya_recurvata","annual",0.02
"SME","26","N","P","2",2017-03-10,2017,"DS, SW","sampled","record_keeping",1
"SME","26","N","P","2",2017-03-10,2017,"DS, SW","Schismus_arabicus","annual",0.04
"SME","26","N","P","2",2017-03-10,2017,"DS, SW","total_shrub_cover","plot characteristic",1
"SME","26","N","P","2",2017-03-10,2017,"DS, SW","Vulpia_octoflora","annual",0.001
